run,tag,step,wall_time,value,source_type,event_file
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_logit_abs_mean,200,1781354856.940207,1.7868353128433228,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_loss,200,1781354856.916273,0.4434232711791992,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_real_logits,200,1781354856.916829,1.6319022178649902,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_mid_real_logits_std,200,1781354856.92305,1.0190151929855347,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_train_factor,200,1781354856.927018,1.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,disc_weight_mid,200,1781354856.919355,0.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_fid,200,1781355414.704739,214.93109130859375,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_is_mean,200,1781355414.705393,2.5631520748138428,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_is_std,200,1781355414.706334,0.4081941246986389,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_nelbo,200,1781354856.91342,3.140141248703003,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_nelbo_policy_50,200,1781355584.066314,3.175135850906372,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_nelbo_policy_naive,200,1781355541.125933,3.1492273807525635,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,eval_ssim,200,1781355414.706488,0.04119081422686577,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,fake_mid_feature_mean,200,1781354856.945157,0.2612951695919037,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,fake_mid_feature_norm,200,1781354856.94158,87.58016204833984,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,gen_mid_loss,200,1781354856.914796,1.6602065563201904,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,grad_norm,200,1781354856.911975,5.085957050323486,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,guidance_progress,200,1781354856.926023,1.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,mask_fraction_observed,200,1781354856.932833,0.5001699328422546,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,mid_feature_cosine,200,1781354856.943368,0.9361143112182617,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,real_mid_feature_mean,200,1781354856.945666,0.28234100341796875,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,real_mid_feature_norm,200,1781354856.94273,84.99443817138672,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,reason_mid_loss,200,1781354856.920389,0.06388569623231888,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,reason_weight_mid,200,1781354856.921921,0.0,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,train_ce,200,1781354856.910912,0.4460567533969879,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
counterfactual_gradalign_scalarcf_middle_cfw2e-3,train_loss,200,1781354856.905781,3.159409999847412,tensor,/home/jordan/runs/ardm/counterfactual_gradalign_scalarcf_middle_cfw2e-3/events.out.tfevents.1781334072.DESKTOP-3CMUNGL.134851.0.v2
